,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
1382,135268,-10.902850560102342,26.46923715548048,-77.82329565324588,0.0,1.0,-1.0,POINT (-77.82329565324588 26.46923715548048),-31.796802352080704,218513.97290525952,2930743.3775891643,0
1384,135270,-10.346786439640404,26.46923717636311,-77.8232957409811,0.0,1.0,-1.0,POINT (-77.8232957409811 26.46923717636311),-31.79680229614314,218513.9642045286,2930743.380096008,0
1388,135275,-10.45844674753102,26.469243530421277,-77.82329643921429,0.0,1.0,-1.0,POINT (-77.82329643921429 26.46924353042127),-31.796785277147137,218513.9100355251,2930744.0858633453,0
1401,135289,-10.378743513386071,26.46926260703636,-77.8232985995452,0.0,1.0,-1.0,POINT (-77.8232985995452 26.46926260703636),-31.79673419666869,218513.74101702764,2930746.2049097545,0
1404,135292,-10.33368569370618,26.46926896686772,-77.82329932270878,0.0,1.0,-1.0,POINT (-77.82329932270878 26.46926896686772),-31.79671717234305,218513.68437532376,2930746.9113716166,0
1409,135297,-10.70821955616198,26.46927531186912,-77.8232999798256,0.0,1.0,-1.0,POINT (-77.82329997982561 26.46927531186912),-31.796700190232517,218513.63428567775,2930747.6160450233,0
1415,135305,-10.506637072267424,26.4692880356332,-77.82330144398193,0.0,1.0,-1.0,POINT (-77.82330144398193 26.4692880356332),-31.796666143261973,218513.5192338567,2930749.029462412,0
1424,135316,-10.539039957212363,26.469300749624075,-77.82330287129928,0.0,1.0,-1.0,POINT (-77.82330287129928 26.46930074962408),-31.79663213256572,218513.40783296525,2930750.4417158435,0
1428,135321,-10.885788567068106,26.46930709467329,-77.82330353292575,0.0,1.0,-1.0,POINT (-77.82330353292575 26.46930709467329),-31.796615162962556,218513.35729365144,2930751.1464044442,0
1438,135334,-10.683529255193887,26.46931981652193,-77.82330499742686,0.0,1.0,-1.0,POINT (-77.82330499742686 26.46931981652193),-31.796581146438257,218513.24220288533,2930752.55961031,0
1439,135335,-10.35537875798308,26.469319828845897,-77.82330504920202,0.0,1.0,-1.0,POINT (-77.82330504920202 26.4693198288459),-31.796581113489083,218513.2370683311,2930752.561089731,0
1457,135357,-10.283968286548678,26.469345263066312,-77.82330792647122,0.0,1.0,-1.0,POINT (-77.82330792647122 26.46934526306631),-31.79651313618888,218513.0120242244,2930755.3863377036,1
1465,135366,-10.22884317537053,26.469357982395863,-77.82330936856395,0.0,1.0,-1.0,POINT (-77.82330936856395 26.46935798239587),-31.796479156808346,218512.8991626962,2930756.799215257,1
1472,135375,-10.24947851548562,26.46937069804003,-77.82331079874359,0.0,1.0,-1.0,POINT (-77.82331079874359 26.46937069804003),-31.79644519740032,218512.78748056904,2930758.211658234,1
1474,135377,-10.290059005429374,26.469370696516016,-77.82331079234116,0.0,1.0,-1.0,POINT (-77.82331079234116 26.46937069651602),-31.79644520147121,218512.78811549908,2930758.2114752852,1
1483,135388,-10.280531777960848,26.46938977081377,-77.82331294415145,0.0,1.0,-1.0,POINT (-77.82331294415145 26.46938977081377),-31.796394279128435,218512.61994196777,2930760.330246261,1
1495,135400,-10.208269251217422,26.469402490329635,-77.82331438932506,0.0,1.0,-1.0,POINT (-77.82331438932506 26.46940249032964),-31.79636033470524,218512.5067737361,2930761.743151238,1
1498,135405,-10.538924896788613,26.46940883638489,-77.82331505408716,0.0,1.0,-1.0,POINT (-77.82331505408716 26.46940883638489),-31.796343402849743,218512.45592427137,2930762.4479582375,1
1511,135418,-10.30820626935654,26.46942156215917,-77.82331652444122,0.0,1.0,-1.0,POINT (-77.82331652444122 26.46942156215917),-31.796309456927705,218512.3402596023,2930763.8616120713,1
1515,135423,-10.426283645147384,26.46942791636627,-77.82331722282908,0.0,1.0,-1.0,POINT (-77.82331722282908 26.46942791636627),-31.79629251091319,218512.28607586038,2930764.5673962934,1
1516,135424,-10.876961041100534,26.469427899439985,-77.82331715172248,0.0,1.0,-1.0,POINT (-77.82331715172248 26.46942789943999),-31.79629255605323,218512.29312751011,2930764.565364399,1
1519,135428,-10.54514366283692,26.46943427060634,-77.82331792112,0.0,1.0,-1.0,POINT (-77.82331792111999 26.46943427060634),-31.79627556734704,218512.23190187901,2930765.273183959,1
1521,135430,-10.209446487205668,26.46944064198398,-77.8233186911551,0.0,1.0,-1.0,POINT (-77.82331869115509 26.46944064198398),-31.796258580616268,218512.17061317654,2930765.981028336,1
1527,135436,-10.453030929769058,26.469446991673948,-77.8233193698176,0.0,1.0,-1.0,POINT (-77.8233193698176 26.46944699167395),-31.79624165423957,218512.1183860682,2930766.6862686668,1
1530,135441,-10.097199477412367,26.46945336394846,-77.82332014307782,0.0,1.0,-1.0,POINT (-77.82332014307782 26.46945336394846),-31.79622467019726,218512.05677786696,2930767.394219521,1
1533,135444,-10.38332396145994,26.469453353202155,-77.82332009793367,0.0,1.0,-1.0,POINT (-77.82332009793367 26.46945335320216),-31.79622469883907,218512.06125481665,2930767.3929294953,1
1536,135448,-10.264783928282686,26.4694597166396,-77.82332083377773,0.0,1.0,-1.0,POINT (-77.82332083377773 26.4694597166396),-31.79620774088471,218512.00335736107,2930768.0998188755,1
1537,135449,-10.198846898832375,26.469459719116067,-77.82332084418107,0.0,1.0,-1.0,POINT (-77.82332084418107 26.46945971911607),-31.796207734285417,218512.0023256612,2930768.100116159,1
1539,135451,-10.27908720491881,26.46946607516574,-77.82332154868355,0.0,1.0,-1.0,POINT (-77.82332154868355 26.46946607516574),-31.7961907985482,218511.94753654167,2930768.8061180147,1
1546,135459,-10.42884197169004,26.469478786967223,-77.82332295933595,0.0,1.0,-1.0,POINT (-77.82332295933595 26.46947878696722),-31.79615693546657,218511.8377932784,2930770.218092328,1
1574,135494,-10.314062137730716,26.46952966858603,-77.82332871567003,0.0,1.0,-1.0,POINT (-77.82332871567003 26.46952966858603),-31.796021492795266,218511.38756050094,2930775.870053064,1
1610,135533,-10.030613944156784,26.469586922828043,-77.82333521648485,0.0,1.0,-1.0,POINT (-77.82333521648485 26.46958692282804),-31.7958692806169,218510.87859209522,2930782.229940316,2
1625,135549,-9.9767209594676,26.469606009056,-77.82333737716174,0.0,1.0,-1.0,POINT (-77.82333737716174 26.469606009056),-31.7958185849202,218510.70956434502,2930784.350053131,2
1626,135550,-9.991254178176884,26.469606008510105,-77.82333737486861,0.0,1.0,-1.0,POINT (-77.82333737486861 26.46960600851011),-31.79581858637175,218510.7097917532,2930784.349987601,2
1638,135563,-9.99722923736726,26.46962509285454,-77.82333952598404,0.0,1.0,-1.0,POINT (-77.82333952598404 26.46962509285454),-31.79576791849104,218510.54171327082,2930786.469870707,2
1643,135569,-10.151277532288374,26.469631450159948,-77.8233402191678,0.0,1.0,-1.0,POINT (-77.8233402191678 26.46963145015995),-31.795751045261568,218510.4880565438,2930787.1759869563,2
1645,135571,-9.986436145187133,26.46963781865175,-77.82334096255232,0.0,1.0,-1.0,POINT (-77.82334096255232 26.46963781865175),-31.795734144878224,218510.42941956344,2930787.883453098,2
1650,135576,-9.997617157719494,26.469644180691567,-77.82334167815925,0.0,1.0,-1.0,POINT (-77.82334167815925 26.46964418069157),-31.79571726415452,218510.3735376859,2930788.5901432433,2
1679,135607,-10.184115058562464,26.46967598752116,-77.82334523536048,0.0,1.0,-1.0,POINT (-77.82334523536048 26.46967598752116),-31.79563290749502,218510.09619838995,2930792.123174861,2
1686,135614,-10.021227266529127,26.469688720833283,-77.82334669568138,0.0,1.0,-1.0,POINT (-77.82334669568138 26.46968872083328),-31.79559915453501,218509.9815538525,2930793.5376422526,2
1688,135616,-9.96189396675286,26.46968872306189,-77.82334670504252,0.0,1.0,-1.0,POINT (-77.82334670504252 26.46968872306189),-31.79559914862693,218509.98062550928,2930793.537909781,2
1697,135629,-9.919293757709646,26.46970145155448,-77.8233481462199,0.0,1.0,-1.0,POINT (-77.8233481462199 26.46970145155448),-31.79556541859347,218509.86787884065,2930794.9518010416,2
1705,135638,-9.961258051261469,26.469714179507484,-77.82334957420713,0.0,1.0,-1.0,POINT (-77.82334957420713 26.46971417950748),-31.79553170013241,218509.75644661556,2930796.365603583,2
1712,135646,-9.869253801174606,26.46972691230389,-77.82335102315493,0.0,1.0,-1.0,POINT (-77.82335102315493 26.46972691230389),-31.79549797899745,218509.6429354237,2930797.779988896,2
1714,135648,-10.027317177032662,26.469726906366752,-77.82335099821663,0.0,1.0,-1.0,POINT (-77.82335099821663 26.46972690636675),-31.795497994717152,218509.6454085498,2930797.7792761857,2
1724,135658,-9.95477038680504,26.469739638262407,-77.82335244391032,0.0,1.0,-1.0,POINT (-77.82335244391032 26.46973963826241),-31.79546428611866,218509.53221980488,2930799.1935545364,2
1725,135659,-10.059065309758823,26.46973963434488,-77.82335242745526,0.0,1.0,-1.0,POINT (-77.82335242745526 26.46973963434488),-31.795464296486895,218509.53385164868,2930799.193084266,2
1737,135671,-10.03038554800554,26.469752364441447,-77.82335386603665,0.0,1.0,-1.0,POINT (-77.82335386603665 26.46975236444145),-31.795430602793203,218509.42136801803,2930800.60714763,2
1739,135673,-10.438564603564664,26.46975871487232,-77.82335451873826,0.0,1.0,-1.0,POINT (-77.82335451873826 26.46975871487232),-31.79541379843431,218509.3717328523,2930801.31241322,2
1741,135675,-9.879740340844789,26.46975873586292,-77.8233546069057,0.0,1.0,-1.0,POINT (-77.8233546069057 26.46975873586292),-31.795413742893288,218509.36298931146,2930801.3149329857,2
1745,135680,-10.436056287205052,26.4697650809355,-77.82335523621104,0.0,1.0,-1.0,POINT (-77.82335523621104 26.4697650809355),-31.795396955243632,218509.3156748723,2930802.0195534024,2
1770,135710,-9.967865690065333,26.469796931537267,-77.82335889507695,0.0,1.0,-1.0,POINT (-77.82335889507695 26.46979693153727),-31.795312723726965,218509.02830226795,2930805.557659455,2
